id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2655721,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,365,Es ist nun einmal ein zustimmungspflichtiges Gesetz im Bundesrat. Wir haben unsere Hausaufgaben hier gemacht.,data/txt/17193.txt,speech,fdp
2655722,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,366,Aber Ihre Länder nicht!,data/txt/17193.txt,poi,spd
2655723,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,367,"Sie sollten es jetzt einmal in den Ländern machen, gerade auch in NRW bei der Kollegin Kraft.",data/txt/17193.txt,speech,fdp
2655724,193,17,0,,,,368,Beifall bei der FDP und der CDU/CSU,data/txt/17193.txt,poi,
2655725,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,369,Aber reden Sie doch einmal mit Ihren Regierungen!,data/txt/17193.txt,poi,spd
2655726,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,370,"- Ich kann das sehr gerne aufgreifen. Ich kann eine Ihrer Regierungen zitieren - Zitat der Frau Kollegin Kraft -:

Die Energiewende kann nur als Gemeinschaftswerk erfolgreich sein.

Ja, dann soll sie ihre Blockadehaltung endlich aufgeben. Sie haben es doch in der Hand.",data/txt/17193.txt,speech,fdp
2655727,193,17,0,,,,371,Beifall bei der FDP und der CDU/CSU,data/txt/17193.txt,poi,
2655728,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,372,Ihre eigenen Länder wollen es doch nicht!,data/txt/17193.txt,poi,spd
2655729,193,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,373,Sie kritisieren auf der einen Seite die Verschuldung der Länder und fordern auf der anderen Seite höhere Mittel! Das ist doch widersprüchlich!,data/txt/17193.txt,poi,spd
2655730,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,374,"- Meine sehr verehrten Damen und Herren, stellen Sie doch wenigstens eine Zwischenfrage. Da kann man noch etwas lernen, Herr Pronold.

Im Gebäudebestand müssen wir unsere Energieeinsparpotenziale heben. Das steht für mich und auch für die schwarz-gelbe Regierungskoalition fest. Wir setzen hier weiter auf Anreize anstelle von Zwangsmaßnahmen. Das ist etwas, was die Kolleginnen und Kollegen von den Grünen immer wieder gerne vorschlagen, dass Hausbesitzer immer weiter belastet werden sollen.",data/txt/17193.txt,speech,fdp
2655731,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,375,Hausbesetzer und Hausbesitzer!,data/txt/17193.txt,poi,spd
2655732,193,17,0,Gegenruf des Abg. Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,376,Hausbesetzer wollen wir nicht belasten!,data/txt/17193.txt,poi,gruene
2655733,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,377,"Dies ist schließlich und endlich nicht zulässig; denn es geht auch darum, das Eigentum der Menschen zu schützen.

Im Windschatten der Energiewende segelt immer auch ein Stück weit der demografische Wandel.",data/txt/17193.txt,speech,fdp
2655734,193,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,378,Windschatten ist falsch! Denn hier ist überhaupt nur heiße Luft!,data/txt/17193.txt,poi,spd
2655735,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,379,"Es gehört dazu, dass wir den altersgerechten Umbau voranbringen und auch in öffentlichen Bereichen entsprechend Barrieren reduzieren. Der Kollege Vaatz hat es -bereits angesprochen. Hier erwarte ich mir als Parlamentarier auch noch etwas mehr Einsatz von der Regierung.

Meine sehr verehrten Damen und Herren, im Bereich der Wohnungspolitik macht Rot-Grün in letzter Zeit ja auch wieder Schlagzeilen. Sie spielen in Wahlkampfzeiten immer gern mit den Ängsten der Mieter. Bund, Länder und Kommunen unterstützen mit insgesamt - man muss sich nur einmal die Zahlen, da wir gerade über den Haushalt debattieren, vor Augen führen - 17 Milliarden Euro jährlich etwa 5 Millionen Haushalte, denen wir Wohngeld zahlen. Das ist in etwa jeder zehnte Haushalt. Man muss doch auch einmal sehen, wie viel Geld wir bereits in diesem Bereich aufwenden.

Zusätzlich geben wir 518,2 Millionen Euro für die soziale Wohnraumförderung aus. Ich erachte es als wichtig, dass das in den Ländern dann auch für diese Zwecke verwendet wird. Das ist, glaube ich, auch ein ganz entscheidender Punkt, über den der eine oder andere nachdenken sollte.",data/txt/17193.txt,speech,fdp
2655736,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,380,Was wollen Sie Bayern jetzt vorwerfen?,data/txt/17193.txt,poi,spd
2655737,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,381,- In Bayern wird es exzellent eingesetzt. Das wird auch schwarz-gelb regiert.,data/txt/17193.txt,speech,fdp
2655738,193,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,382,Fragen Sie mal die Mieterinnen und Mieter in München!,data/txt/17193.txt,poi,spd
2655739,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,383,"Die Städtebauförderung haben wir effizienter ausgestaltet. Der ein oder andere Baudezernent und zahlreiche Kommunalpolitiker hatten zum Schluss gar keinen Überblick mehr über die verschiedenen Programme, die Sie angehäuft hatten. Für die Städtebauförderung stellen wir erneut 455 Millionen Euro zur Verfügung, und zwar zusätzlich zu den Mitteln für das Programm Energetische Stadtsanierung. Insbesondere Programme wie Kleinere Städte und Gemeinden, Soziale Stadt sowie Aktive Stadt- und Ortsteilzentren profitieren davon. - Hier hätte ich Applaus zumindest von der SPD erwartet; denn das alles ist gut für den ländlichen Raum und wirkt dem Flächenverbrauch in diesem Land entgegen.

Es ist klar, dass wir die Probleme des Landes im Blick haben. Der vorliegende Haushaltsentwurf zeigt, dass wir ein klares Konzept haben. Das steht im Gegensatz zu dem, was Sie gesagt haben. Von Visionen habe ich Ihrerseits nichts gehört. Wir stellen weiterhin Mittel für bezahlbare Mobilität, energieeffizientes Bauen und nachhaltige Stadtentwicklung zur Verfügung.

Vielen Dank.",data/txt/17193.txt,speech,fdp
2655740,193,17,0,,,,384,Beifall bei der FDP und der CDU/CSU,data/txt/17193.txt,poi,
2655741,193,17,0,Sebastian Körber (FDP),Sebastian Körber,sebastian-korber,385,,data/txt/17193.txt,speech,fdp
2655742,193,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,386,Thomas Lutze ist der nächste Redner für die Fraktion Die Linke.,data/txt/17193.txt,chair,
2655743,193,17,0,,,,387,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2655744,193,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,388,,data/txt/17193.txt,chair,
2655745,193,17,0,Thomas Lutze (DIE LINKE),Thomas Lutze,thomas-lutze,389,"Herr Präsident! Sehr geehrte Abgeordnete! Sehr geehrter Herr Minister Ramsauer, die Menschen kennen Sie als einen Mann deutlicher Worte. Nach drei Jahren Wahlperiode müssen Sie sich auch an Ihren Taten messen lassen.",data/txt/17193.txt,speech,linke
2655746,193,17,0,,,,390,Beifall der Abg. Dr. Gesine Lötzsch [DIE LINKE],data/txt/17193.txt,poi,
2655747,193,17,0,Thomas Lutze (DIE LINKE),Thomas Lutze,thomas-lutze,391,"Wir sind uns sicherlich alle einig, dass die Mobilität einer der wichtigsten volkswirtschaftlichen Faktoren ist. Trotzdem werden die meisten Bürgerinnen und Bürger im Verkehrsbereich durch deutliche Kostensteigerungen belastet.

Punkt eins: die steigenden Kraftstoffpreise. Bei der Mehrwertsteuer zum Beispiel ist der Staat einer der Nutznießer der Abzocke an den Zapfsäulen.",data/txt/17193.txt,speech,linke
2655748,193,17,0,,,,392,Beifall der Abg. Dr. Gesine Lötzsch [DIE LINKE],data/txt/17193.txt,poi,
2655749,193,17,0,Thomas Lutze (DIE LINKE),Thomas Lutze,thomas-lutze,393,"An nur einer Tankfüllung von 50 Litern verdient der Staat allein durch die Mehrwertsteuer heute knapp 6 Euro mehr als noch im Jahr 2004. Hier könnten Sie etwas tun, Herr Ramsauer. Im Haushaltsentwurf dazu finde ich nichts. Frankreich macht es gerade vor: Dort wurden die Kraftstoffpreise um 10 Cent pro Liter gesenkt.

Die Mineralölkonzerne fahren Gewinne ein, die einen vor Neid erblassen lassen. Zwei Beispiele gefällig? Erstes Beispiel: Exxon Mobil - dazu gehört auch Esso - macht als weltweit größter Mineralölkonzern 41 Milliarden Dollar Gewinn pro Jahr. Zweites Beispiel: Shell, Europas größter Anbieter, steigerte seinen Gewinn im zweiten Quartal 2011 gegenüber dem Vorjahreszeitraum um 97 Prozent. Nein, an den Tankstellen jedenfalls funktioniert das klassische marktwirtschaftliche Prinzip von Angebot und Nachfrage nicht. Wenn die Verkaufspreise täglich um 10 Cent schwanken und wenn es in einem Umkreis von wenigen Kilometern zu Differenzen von bis zu 12 Cent pro Liter kommt, dann hat das nichts mit dem Ölpreis oder dem Dollarkurs zu tun; damit lässt sich das nicht begründen. Als im Juni dieses Jahres der Rohölpreis um 25 Prozent im Vergleich zum Februar sank, gab es an den Zapfsäulen keine Preissenkungen. Beim Dollarkurs das gleiche Bild: Steigt der Dollar, steigen die Spritpreise; fällt der Dollar, passiert nichts.

Ich will Ihnen sagen, was der Hauptgrund für diese Preissteigerungen ist: Es ist die hemmungslose Geldgier der Mineralölkonzerne. Herr Ramsauer, da hilft uns keine Transparenzstelle, wo die Daten nur erfasst werden. Sie müssen die Verkaufspreise staatlich festlegen. Luxemburg zum Beispiel macht das, und Luxemburg ist bekanntlich kein sozialistisches Land. Eine staatliche Behörde muss also jeden Tag den Verkaufspreis festlegen. Dieser Preis muss dann 24 Stunden gelten. Das wird höchstwahrscheinlich nicht die allgemeine Preissteigerung verhindern. Aber das schränkt wenigstens die absurden Preisschwankungen, die täglich auftreten, ein.

Zweites Beispiel sind die steigenden Preise im öffentlichen Nahverkehr. Es wird schnell gesagt: Wenn der Sprit so teuer ist, kann man mit Bus oder Bahn fahren. - Ich sage Ihnen ganz deutlich: Wir werden zum Jahreswechsel wieder erleben, dass die Preise der Bahn und der regionalen Verkehrsanbieter deutlich anziehen werden. Gerade für Pendler werden die Monatskarten wieder deutlich teurer. Nach wie vor sind die Mobilitätsangebote vor allem im ländlichen Raum und an den Wochenenden lückenhaft. Unsere Kommunen haben zunehmend Probleme, sich den ÖPNV überhaupt zu leisten. Hier darf der Bund nicht weiter kürzen. Sonst bleiben Busse und Bahnen irgendwann im Depot.",data/txt/17193.txt,speech,linke
2655750,193,17,0,,,,394,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2655751,193,17,0,Thomas Lutze (DIE LINKE),Thomas Lutze,thomas-lutze,395,"Was passiert im Fernverkehr der Bahn, Herr Ramsauer? In der Preispolitik nichts. Kürzen Sie endlich die Mehrwertsteuer auf Fernverkehrsfahrkarten von 19 auf 7 Prozent; das ist in fast allen anderen EU-Staaten üblich. Dann werden wieder mehr Menschen mit der Bahn fahren, und Sie haben aufgrund der gestiegenen Fahrgastzahlen genauso viel Geld in Ihrer Steuerkasse wie zuvor.",data/txt/17193.txt,speech,linke
2655752,193,17,0,,,,396,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2655753,193,17,0,Thomas Lutze (DIE LINKE),Thomas Lutze,thomas-lutze,397,"Bei Milliardenprojekten wie Stuttgart 21 oder dem Berliner Flughafen scheint Geld keine Rolle mehr zu spielen, aber auch der teure Schienennetzausbau für Geschwindigkeiten bis zu 300 km/h ist in den letzten Jahren wichtiger gewesen als der Bahnverkehr in der Fläche. Hier sollten Sie, Herr Ramsauer, zumindest in der Zukunft umdenken. Von Bahnchef Grube kamen dazu schon einige Anregungen.

Sie müssen Geld in die Hand nehmen und die über 16 Millionen Arbeitnehmerinnen und Arbeitnehmer, die täglich als Pendler zum Arbeitsplatz müssen, entlasten. Die Linke fordert eine Erhöhung der Entfernungspauschale von mindestens 10 Cent pro Kilometer. Die letzte Anpassung gab es im Übrigen 2004. Damals kostete der Liter Benzin 1,10 Euro. Außerdem müssen endlich geeignete Voraussetzungen geschaffen werden, damit auch Pendler mit geringem Einkommen davon profitieren.",data/txt/17193.txt,speech,linke
2655754,193,17,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,398,"Von der Entfernungspauschale profitieren die Besserverdienenden, die das von der Steuer absetzen können!",data/txt/17193.txt,poi,gruene
2655755,193,17,0,Thomas Lutze (DIE LINKE),Thomas Lutze,thomas-lutze,399,"- Vielleicht hören Sie kurz zu, Herr Kollege von den Grünen. - Es müssen die Voraussetzungen dafür geschaffen werden, dass auch diejenigen profitieren, die keine oder nur sehr wenige Steuern bezahlen. Dafür gibt es hier im Parlament leider noch keine passende Initiative. Da sollten wir alle schnell aktiv werden.",data/txt/17193.txt,speech,linke
2655756,193,17,0,Stephan Kühn [BÜNDNIS 90/DIE GRÜNEN],Stephan Kühn,stephan-kuhn,400,Die Pendlerpauschale ist das falsche Instrument!,data/txt/17193.txt,poi,gruene
2655757,193,17,0,Thomas Lutze (DIE LINKE),Thomas Lutze,thomas-lutze,401,"Es kann nicht sein, dass derjenige, der keine Steuern bezahlt, von der Pendlerpauschale nicht profitiert.

Anstatt die sogenannte Elektromobilität zu fördern, sollte das Augenmerk endlich auf den Kraftstoffverbrauch der Fahrzeuge gelegt werden. Gerade wurde der neue Golf vorgestellt, sicherlich ein tolles Auto. Doch beim Spritverbrauch hinkt die Standardvariante mindestens zehn Jahre hinterher. Würde der Gesetzgeber je nach Fahrzeugklasse Verbrauchsobergrenzen für Neuwagenzulassungen einführen, dann hätten Golf, Astra, Focus und wie sie alle heißen längst serienmäßig Dreilitermotoren. Dafür brauchten Sie, Herr Ramsauer, noch nicht einmal einen eigenen Titel im Haushalt. Dafür müssten Sie nur handeln. Unsere Unterstützung hätten Sie dafür.

Ein herzliches Glückauf und vielen Dank.",data/txt/17193.txt,speech,linke
2655758,193,17,0,,,,402,Beifall bei der LINKEN,data/txt/17193.txt,poi,
2655759,193,17,0,Thomas Lutze (DIE LINKE),Thomas Lutze,thomas-lutze,403,,data/txt/17193.txt,speech,linke
2655760,193,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,404,"Nächster Redner ist der Kollege Stephan Kühn, Bündnis 90/Die Grünen.",data/txt/17193.txt,chair,
2655761,193,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,405,"Sehr geehrter Herr Präsident! Meine lieben Kolleginnen und Kollegen! Zur Sicherstellung der Funktionsfähigkeit des bestehenden Straßennetzes hat das BMVBS für das Jahr 2013 2,5 Milliarden Euro Erhaltungsinvestitionen eingeplant. - So liest man es im Schwerpunktepapier zum Haushalt. Man denkt: Endlich wird der Grundsatz Erhalt vor Neubau auch tatsächlich umgesetzt. Denn wir alle wissen: Der Substanzverzehr der Infrastruktur verursacht volkswirtschaftlichen Schaden.

Doch der Haushaltsplan ist die Theorie, der Haushaltsvollzug ist die Praxis, und die sieht vollkommen anders aus. Die Flexibilisierung durch die gegenseitige Deckungsfähigkeit der Haushaltstitel wird nämlich systematisch missbraucht. Schauen wir uns das letzte Jahr an. 2011 überstiegen die für den Neubau von Autobahnen eingesetzten Haushaltsmittel, die hier vom Bundestag beschlossen wurden, den Verfügungsrahmen um 60 Prozent. Trotz Sanierungsstaus im Autobahnnetz wurde 2011 der geplante Verfügungsrahmen für den Erhalt nur zu 87 Prozent ausgeschöpft. Es wird also sichtbar zulasten der Substanz umgeschichtet.

Besonders ausgeprägt - das ist sehr interessant - ist der Verschiebebahnhof in zwei Bundesländern. Sie können raten: Bayern ist dabei, das andere Land ist Niedersachsen. Das ist insbesondere im Bereich der Bundesstraßen der Fall, Stichwort Ortsumfahrung. Beide Länder haben 2011 nicht einmal die Hälfte des mit dem Bundeshaushalt abgesteckten Verfügungsrahmens in den Erhalt des Bundesstraßennetzes investiert. Zufällig wird 2013 in beiden Ländern der Landtag gewählt. Schwarz-Gelb will offensichtlich noch einige Wahlgeschenke verteilen. Erhalt vor Neubau bleibt ein Lippenbekenntnis des Ministers Ramsauer. Da helfen auch keine schönen Reden.",data/txt/17193.txt,speech,gruene
2655762,193,17,0,,,,406,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2655763,193,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,407,"Genauso ist es bei dem Nationalen Radverkehrsplan. Da wird eine große Offensive in Sachen Radverkehrsförderung angekündigt, und gleichzeitig werden die Mittel für den Bau von Radwegen entlang von Bundesstraßen gekürzt. Standen 2010 noch 100 Millionen Euro zur Verfügung, sind es 2013 gerade einmal noch 60 Millionen Euro, die eingeplant sind. Wir wissen, dass erst die Hälfte der Bundesstraßen eine entsprechende Radweginfrastruktur hat. Offensichtlich soll auch der Nationale Radverkehrsplan nur eine Ankündigung bleiben, ein schönes Papier für die Vitrine. Praktisches Regierungshandeln daraus ist jedoch nicht zu erwarten.",data/txt/17193.txt,speech,gruene
2655764,193,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,408,Weniger!,data/txt/17193.txt,poi,spd
2655765,193,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,409,"Am Mittwoch hatten wir vom Verkehrsausschuss die Gelegenheit, die Baustelle des neuen Hauptstadtflughafens zu besichtigen. Was wir gesehen und gehört haben, war doch sehr interessant. So haben wir erfahren, dass die Entrauchungsanlage an der Baugenehmigung vorbei gebaut wurde und man mit der zuständigen Genehmigungsbehörde offensichtlich nicht in eine intensive Kommunikation getreten ist. Wir haben feststellen können, dass der Pfusch mit Blick auf den Termindruck immer größer geworden ist. Am Ende ging es einfach nur darum, fertig zu werden, egal wie. Das konnte man sehr schön daran erkennen, wie die Kabeltrassen verlegt worden sind. Wenn man an dieser Stelle nachgebohrt hat, war es wie immer: Niemand hat es bemerkt, niemand will dafür verantwortlich gewesen sein.

Meine Damen und Herren, die Terminverschiebung kostet die öffentliche Hand nicht nur 1,2 Milliarden Euro zusätzlich, sondern sie offenbart krasses Managementversagen der Flughafengesellschaft und auch der Aufsichtsratsmitglieder bei der Wahrnehmung ihrer Überwachungsfunktion in diesem Gremium.",data/txt/17193.txt,speech,gruene
2655766,193,17,0,,,,410,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2655767,193,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,411,"Jahrelang haben auch die Bundesvertreter im Aufsichtsrat offensichtlich unkritisch den Aussagen der Geschäftsführung und der Planungsgemeinschaft pg bbi vertraut. Dann fragt man sich, wo das bessere Controlling, das kritische Nachfragen denn geblieben ist? Es hat nicht stattgefunden. Im Gegenteil: Im Mai dieses Jahres stimmte der Aufsichtsrat dem unterbreiteten Rahmenterminplan für die Eröffnung am 17. März 2013 zu. Diesen Plan hat noch die Planungsgesellschaft pg bbi erarbeitet. Dieser Truppe kündigte man eine Woche später wegen mangelhafter Koordination und fehlender Erbringung von Bauüberwachungsleistungen. Dieser Truppe, zu der man dann kein Vertrauen mehr hatte, hat man noch eine Woche vorher bezüglich des Terminplans geglaubt. Das passt alles nicht zusammen und zeigt, wie wenig auch die Bundesvertreter im Aufsichtsrat ihre Aufgaben wahrgenommen haben.",data/txt/17193.txt,speech,gruene
2655768,193,17,0,,,,412,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2655769,193,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,413,"Herr Ramsauer, Sie haben angekündigt, über Konsequenzen mit den anderen Anteilseignern Gespräche zu führen. Ich muss ehrlich sagen: Die Zeit für Ankündigungen ist vorbei; wir wollen Taten sehen. - Wir fordern die Einleitung eines Verfahrens zur Sicherung von Schadensersatzansprüchen aufgrund der falschen Entscheidungen in Richtung der Geschäftsführung. Sie muss haftbar gemacht werden. Es kann auch nicht sein, dass die Geschäftsführung für 2011 noch irgendwelche Erfolgsprämien ausgezahlt bekommt. Wir brauchen dringend einen Neuanfang im Aufsichtsrat. In dieses Gremium müssen Fachleute einziehen. Wir brauchen also eine Umstrukturierung. Gleiches gilt für die Geschäftsführung.",data/txt/17193.txt,speech,gruene
2655770,193,17,0,,,,414,Beifall bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2655771,193,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,415,"Noch einmal, Herr Minister: Schluss mit den Ankündigungen! Liefern Sie endlich!",data/txt/17193.txt,speech,gruene
2655772,193,17,0,,,,416,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2655773,193,17,0,Stephan Kühn (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,417,,data/txt/17193.txt,speech,gruene
2655774,193,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,418,Nächster Redner ist der Kollege Reinhold Sendker für die CDU/CSU-Fraktion.,data/txt/17193.txt,chair,
2655775,193,17,0,,,,419,Beifall bei Abgeordneten der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2655776,193,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,420,,data/txt/17193.txt,chair,
2655777,193,17,0,Reinhold Sendker (CDU/CSU),Reinhold Sendker,reinhold-sendker,421,"Herr Präsident! Liebe Kolleginnen und Kollegen! In früheren Wahlperioden ist eindeutig zu wenig in die Instandhaltung investiert worden; das dürfen wir am Ende der heutigen Debatte eindeutig feststellen. Allein der Vergleich zwischen Sommer, konkret: Juli 2011, Baustellenlänge in Deutschland 1 400 Kilometer, und Juli 2012, Baustellenlänge in Deutschland 2 000 Kilometer, unterstreicht die Ausrichtung: Erhalt steht vor Neubau. Das betrifft, wie wir alle wissen, viele Brückenbauwerke in Deutschland und zahlreiche Autobahnabschnitte. Es gilt also, ein enormes Volksvermögen im Sinne von Wachstum und Entwicklung in unserer Volkswirtschaft zu erhalten und zu optimieren.

Die Gesamtinvestitionen liegen erneut bei gut 10 Milliarden Euro. Das ist mehr als in den Jahren vor der -Finanz- und Wirtschaftskrise. Ich denke, es ist ein bemerkenswerter Erfolg, dass dank der Haushaltskonsolidierung die Schuldengrenze schon 2013 unterschritten werden kann, andererseits der Verkehrsinvestitionsumfang auf hohem Niveau erhalten bleiben kann. Da ist man versucht, zu fragen: Wer außer dieser Koalition hätte das zustande gebracht?",data/txt/17193.txt,speech,cducsu
2655778,193,17,0,,,,422,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2655779,193,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,423,Das bringt wirklich nur diese Koalition zustande!,data/txt/17193.txt,poi,spd
2655780,193,17,0,Reinhold Sendker (CDU/CSU),Reinhold Sendker,reinhold-sendker,424,"- Wissen Sie, wenn ich mir die Haushaltszahlen aus den Zeiten von Herrn Tiefensee ansehe, dann muss ich feststellen: Sie sind nicht wirklich vom Acker gekommen.

Wahr ist aber auch, dass durch das Anwachsen der Haushaltsansätze für die Erhaltungsmaßnahmen weniger Spielraum für die Bedarfsmaßnahmen vorhanden ist. Das wird in den nächsten Jahren wohl noch deutlicher. Die umfassenden Grunderneuerungen sind aber unausweichlich. Deswegen benötigen wir für Erhalt und Ausbau weitere Mittel und unterstützen unseren Minister in seiner klaren Forderung nach einer Zusatzmilliarde für die Verkehrsinfrastruktur.",data/txt/17193.txt,speech,cducsu
2655781,193,17,0,,,,425,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,data/txt/17193.txt,poi,
2655782,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,426,Wir auch!,data/txt/17193.txt,poi,spd
2655783,193,17,0,Reinhold Sendker (CDU/CSU),Reinhold Sendker,reinhold-sendker,427,"Das hier schon angesprochene Investitionsbeschleunigungsprogramm erhält in 2013 weitere 290 Millionen Euro. Danach verbleiben nur noch 210 Millionen Euro an Programmmitteln. Ich darf bemerken: Für die fünfte Schleuse in Brunsbüttel und für die Verkehre mit dem Ostseeraum sind diese Mittel so dringlich wie unverzichtbar.

Weitere 100 Millionen Euro werden durch die Ausdehnung der Lkw-Maut auf vierspurige Bundesstraßen erwartet. Auch sie werden für die Stärkung von Qualität und Leistungsfähigkeit unserer Straßen verwendet. Meine Damen und Herren, was die Mauteinnahmen in Gänze betrifft, so darf ich feststellen, dass die Schaffung des -Finanzkreislaufs Straße heute durch deutlich mehr Akzeptanz und Transparenz ein Erfolg unserer Koalition ist.

In der Verkehrspolitik gilt unser Augenmerk ganz besonders den Ideen und Ansätzen zur Optimierung von Bestand und Weiterbau, und zwar vor allem dann, wenn diese wirtschaftlich sind und - ich füge hinzu - noch mehr Transparenz bieten. Diese Zieldefinition passt -übrigens auch gut zu ÖPP. Die knappen Mittel für den Aus- und Weiterbau vor Augen und mit dem Wissen um positive Ergebnisse bei vorläufigen Wirtschaftlichkeitsuntersuchungen im Hinterkopf kann ich das Herumdrucksen und das teilweise Zurückweisen von sinnvollen ÖPP-Projekten in Deutschland durch rot-grüne oder grün-rote Landesregierungen beim besten Willen nicht mehr nachvollziehen.",data/txt/17193.txt,speech,cducsu
2655784,193,17,0,,,,428,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2655785,193,17,0,Reinhold Sendker (CDU/CSU),Reinhold Sendker,reinhold-sendker,429,"Ein anderes Thema ist das Thema der Verkehrssicherheit, das unserer Koalition besonders am Herzen liegt. Seit den 70er-Jahren gibt es 82 Prozent weniger Verkehrstote. Das ist eine sehr gute Bilanz. Dass die Zahl der Verkehrstoten im Jahr 2011 erstmals wieder angestiegen ist, ist ein ernstes Signal. Daher begrüßen wir ausdrücklich die Erhöhung des Haushaltsansatzes um 15 Prozent. Auch das ambitionierte Verkehrssicherheitsprogramm unseres Ministers mit dem Ziel, in der Zeit von 2011 bis 2020 die Zahl der Verkehrstoten um 40 Prozent zu verringern, ist das richtige Signal in unserer Debatte.

Der Sicherheit auf unseren Straßen dienen aber auch 130 Millionen Euro im Haushalt 2013 für die Schaffung von Lkw-Parkständen und zusätzliche 50 Millionen Euro für die Betriebsdienste an den Bundesfernstraßen. Ich bin häufig Gast eines sogenannten Fernfahrerstammtisches an einer BAB-Raststätte. Dort wird Klartext gesprochen, wie wichtig und dringend unsere Investitionen und unser klares Bekenntnis zum Ausbau dieser Parkstände im Interesse des Verkehrsflusses auf unseren Bundesfernstraßen sind.

Für mehr Verkehr und für mehr Sicherheit im Straßenverkehr und für Lärmminderung sind weitere 181 Millionen Euro für Projekte an Schienenwegen und noch einmal 60 Millionen Euro für Maßnahmen an den Personenbahnhöfen eingestellt. Darauf verweise ich immer wieder gern. Erfreulicherweise ist der Gesamtansatz für die Investitionsmittel für die Schiene höher als im Jahr 2012.

Meine Damen und Herren, wenn wir hier über die Optimierung des Verkehrsflusses bei steigenden Verkehrsmengen diskutieren und reden, dann muss unser Augenmerk auch auf die Verbesserungen bei unseren Bundeswasserstraßen gerichtet sein. Allein in Nordrhein-Westfalen verkehren 30 Prozent der Güterverkehre auf NRW-Wasserstraßen.",data/txt/17193.txt,speech,cducsu
2655786,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,430,Das wäre ja schön!,data/txt/17193.txt,poi,spd
