id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2452678,75,17,0,Sören Bartol [SPD],Sören Bartol,soren-bartol,941,Das ist doch unglaublich!,data/txt/17075.txt,poi,spd
2452679,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,942,"Sie sind hier wahrscheinlich deswegen so polemisch, liebe Kolleginnen und Kollegen insbesondere von den Grünen, weil Sie das, was wir geschafft haben, nicht auf die Reihe bekommen haben.",data/txt/17075.txt,speech,fdp
2452680,75,17,0,,,,943,Beifall bei der FDP und der CDU/CSU,data/txt/17075.txt,poi,
2452681,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,944,"Wir haben nämlich zusätzliche Mittel für den Umwelt- und Klimaschutz bereitgestellt. Das steht im Gesetz, und das wird durch den Wirtschaftsplan deutlich.

Wir haben hier zum einen die Erlöse aus den Kernkraftwerken genutzt, zum anderen haben wir aber auch etwas getan, was uns alle Umweltverbände immer vorgeschlagen haben und was Sie, die SPD, in Ihrer Regierungszeit zwar immer gefordert, aber nie auf die Reihe bekommen haben, dass nämlich die Erlöse aus den Versteigerungen von CO2-Emissionsrechten für den Umwelt- und Klimaschutz ausgegeben werden. Wir machen das ab 2013 zu 100 Prozent. Niemand muss mehr für die Umweltpolitik zum Finanzminister betteln gehen. Wir haben für eine gesicherte Finanzierung der zusätzlichen Programme der nächsten Jahre gesorgt. Das haben nicht Sie, sondern das hat diese Koalition aus FDP und Union geschafft.",data/txt/17075.txt,speech,fdp
2452682,75,17,0,,,,945,Beifall bei der FDP und der CDU/CSU,data/txt/17075.txt,poi,
2452683,75,17,0,Sören Bartol [SPD],Sören Bartol,soren-bartol,946,Wie sieht es auf der Einnahmeseite aus? Es geht um die Einnahmen!,data/txt/17075.txt,poi,spd
2452684,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,947,"FDP und Union haben nicht nur für die Finanzierung erneuerbarer Energien gesorgt, nein, wir haben auch die Zielmarke, wie hoch der Anteil des Stroms sein soll, der aus erneuerbaren Energien gewonnen wird, so hoch gesetzt, wie es keine andere Regierung in diesem Land je getan hat. Wir wollen bis 2050 einen Anteil des Ökostroms von 80 Prozent erreichen. Dafür, wie das gelingen kann, haben wir ein realistisches Szenario und kein Wolkenkuckucksheim aufgebaut, wie die Opposition das tut.",data/txt/17075.txt,speech,fdp
2452685,75,17,0,,,,948,Beifall bei Abgeordneten der FDP und der CDU/CSU,data/txt/17075.txt,poi,
2452686,75,17,0,Dorothea Steiner [BÜNDNIS 90/ DIE GRÜNEN],Dorothea Steiner,dorothea-steiner,949,"Nein, aber aus der Sahara!",data/txt/17075.txt,poi,gruene
2452687,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,950,"Liebe Kolleginnen und Kollegen von den Grünen, Sie haben Ihren Beschluss vom Bundesparteitag hier versteckt, weil er Ihnen wahrscheinlich peinlich ist; denn ohne ausgebaute Stromnetze und ohne Speicher wird es nicht möglich sein, bis 2030 eine Stromversorgung zu 100 Prozent aus erneuerbaren Energien zu erreichen.",data/txt/17075.txt,speech,fdp
2452688,75,17,0,Dr. Hermann Ott [BÜNDNIS 90/DIE GRÜNEN],Dr. Hermann Ott,hermann-ott,951,Das kann man locker hinbekommen!,data/txt/17075.txt,poi,gruene
2452689,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,952,"Sie belügen die deutsche Bevölkerung mit Ihren Wolkenkuckucksheimen, die Sie hier aufbauen.",data/txt/17075.txt,speech,fdp
2452690,75,17,0,,,,953,Beifall bei Abgeordneten der FDP und der CDU/CSU,data/txt/17075.txt,poi,
2452691,75,17,0,Dr. Hermann Ott [BÜNDNIS 90/ DIE GRÜNEN],Dr. Hermann Ott,hermann-ott,954,"Herr Kauch, Sie wissen doch, dass es klappt!",data/txt/17075.txt,poi,gruene
2452692,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,955,"Es ist reiner Populismus, was Sie zum Beispiel zum Netzausbau sagen. Sie wissen, dass es Widerstand gibt, und deshalb versprechen Sie allen Erdkabel. Sie wissen aber auch - das ist gestern höchstamtlich bestätigt worden -, dass das 20 Milliarden Euro mehr kosten wird. Das wird dann auf die Strompreise umgelegt. Das ist vielleicht für Ihre besserverdienende Klientel kein Problem, für den Normalbürger in Deutschland aber sehr wohl.",data/txt/17075.txt,speech,fdp
2452693,75,17,0,,,,956,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17075.txt,poi,
2452694,75,17,0,,,,957,Lachen bei der SPD und beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17075.txt,poi,
2452695,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,958,,data/txt/17075.txt,speech,fdp
2452696,75,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,959,"Herr Kollege, gestatten Sie eine Zwischenfrage aus der Fraktion der Grünen?",data/txt/17075.txt,chair,
2452697,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,960,Sehr gerne.,data/txt/17075.txt,speech,fdp
2452698,75,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,961,Bitte schön.,data/txt/17075.txt,chair,
2452699,75,17,0,Oliver Krischer (BÜNDNIS 90/DIE GRÜNEN),Oliver Krischer,oliver-krischer,962,"Sie kommen wie ich aus Nordrhein-Westfalen, wenn ich richtig informiert bin. Dort gab es bis vor einigen Monaten eine schwarz-gelbe Landesregierung. Ist Ihnen bekannt, dass diese Landesregierung, um den Netzausbau voranzubringen, ein Ausbaugesetz, das die Grünen im Landtag gefordert haben und das es im Land Niedersachsen bereits gibt, systematisch durch entsprechende Initiativen im Landtag verhindert hat, dass sie die Bedenken aus der Bevölkerung nicht ernst genommen hat und wir deshalb in Nordrhein-Westfalen dieselben Probleme mit dem Netzausbau haben wie andere Länder?

Ich habe noch eine zweite Frage. Sie haben eben gesagt, wir würden unseren Parteitagsbeschluss verstecken. Das Gegenteil ist der Fall: Wir haben ihn als Antrag eingebracht. Als Sie ausschließlich Gesetzesnovellen zur Laufzeitverlängerung der Atomkraftwerke eingebracht haben, haben wir unser Energiekonzept im Umweltausschuss zur Abstimmung gestellt. Ihre Fraktion hat zusammen mit der CDU/CSU unseren Antrag von der Tagesordnung genommen, weil Sie sich nicht damit auseinandersetzen wollen. Warum haben Sie das gemacht und werfen uns jetzt vor, dass das hier nicht zur Debatte steht?",data/txt/17075.txt,speech,gruene
2452700,75,17,0,,,,963,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17075.txt,poi,
2452701,75,17,0,Oliver Krischer (BÜNDNIS 90/DIE GRÜNEN),Oliver Krischer,oliver-krischer,964,,data/txt/17075.txt,speech,gruene
2452702,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,965,"Lieber Kollege, wir als Koalition aus FDP und Union werden den Netzausbau durch Bundesaktivitäten für alle Bundesländer voranbringen, indem wir beispielsweise Planungsvorgaben, soweit sie in der Kompetenz des Bundes liegen, vereinfachen. Wir werden beispielsweise - das hat der Wirtschaftsminister angekündigt - die Akzeptanz dadurch stärken, dass wir mit den Betroffenen und den Verbänden in einen Dialog eintreten.

Man kann nicht nur hier in Berlin Versprechungen machen, sondern man muss auch vor Ort dafür geradestehen. Ihre grünen Kreisverbände demonstrieren überall dort, wo es eine Bürgerinitiative gibt, gegen den Netzausbau, und hier stellen Sie sich als Musterknaben dar. Das ist der Widerspruch Ihrer grünen Politik: Hier sind Sie für erneuerbare Energien und vor Ort dagegen. Sie können nur dagegen sein. Das ist Ihre Politik.",data/txt/17075.txt,speech,fdp
2452703,75,17,0,,,,966,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17075.txt,poi,
2452704,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,967,"Diese Dagegen-Politik zeigt sich deutlich. Sie sind gegen Netzausbau. Sie sind gegen CCS im Bereich Industrie und Biomasse, womit man CO2 sogar aus der Atmosphäre herausholen kann. Sie sind gegen den Ersatz alter Kohlekraftwerke und senken deshalb die Klimaschutzziele in NRW. Sie sind gegen ein Endlager, haben aber zehn Jahre lang nichts getan, wohl wissend, dass wir eine Lösung finden müssen. Sie sind immer dagegen.

Ein Blick in Ihren Antrag, der gleich zur Abstimmung steht, zeigt das auch. Ihr grüner Umwelthaushalt sieht so aus, dass Sie einfach mehr Geld fordern. Generationengerechtigkeit ist Ihnen völlig egal. Wir sehen das auf Bundesebene. Dort senken wir die Neuverschuldung um 40 Prozent, Rot-Grün in NRW erhöht sie um 35 Prozent. Das ist Ihre Nachhaltigkeitspolitik.",data/txt/17075.txt,speech,fdp
2452705,75,17,0,,,,968,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17075.txt,poi,
2452706,75,17,0,Dr. Hermann Ott [BÜND-NIS 90/DIE GRÜNEN],Dr. Hermann Ott,hermann-ott,969,Das hat er doch gar nicht gesagt!,data/txt/17075.txt,poi,gruene
2452707,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,970,,data/txt/17075.txt,speech,fdp
2452708,75,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,971,"Herr Kollege, Sie müssen allmählich zum Ende kommen.",data/txt/17075.txt,chair,
2452709,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,972,"Ich komme sofort zum Ende. - Ihre billigen Gegenfinanzierungsvorschläge - je 1,1 Milliarden Euro bei den Ausnahmen von der Ökosteuer und durch die Besteuerung von Erdöl - sind nur heiße Luft. Damit vertreiben Sie die Arbeitsplätze aus der Chemieindustrie in die Ukraine und in andere Länder im Osten, die keinen Klimaschutz betreiben. Das ist nicht verantwortbar. Es ist nicht nachhaltig. Damit bedienen Sie nur Ihre eigene Klientel.

Vielen Dank.",data/txt/17075.txt,speech,fdp
2452710,75,17,0,,,,973,Beifall bei der FDP sowie bei Abgeordneten der CDU/CSU,data/txt/17075.txt,poi,
2452711,75,17,0,Michael Kauch (FDP),Michael Kauch,michael-kauch,974,,data/txt/17075.txt,speech,fdp
2452712,75,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,975,Zu einer Kurzintervention erteile ich Kollegen Kelber das Wort.,data/txt/17075.txt,chair,
2452713,75,17,0,Ulrich Kelber (SPD),Ulrich Kelber,ulrich-kelber,976,"Ich habe vorhin Herrn Minister Röttgen vorgeworfen, den Abteilungsleiter für Naturschutz entlassen, die Stelle dann acht Monate nicht besetzt zu haben und sie heute im Nebenamt verwalten zu lassen. In der Tat hat der Minister Abteilungsleiter entlassen. Ich habe aber zwei Ressorts verwechselt. Der Abteilungsleiter Naturschutz ist vorher gegangen. Ich habe das öffentlich behauptet, und ich möchte es öffentlich korrigieren.",data/txt/17075.txt,speech,spd
2452714,75,17,0,,,,977,Beifall bei Abgeordneten der CDU/CSU und der FDP,data/txt/17075.txt,poi,
2452715,75,17,0,Ulrich Kelber (SPD),Ulrich Kelber,ulrich-kelber,978,,data/txt/17075.txt,speech,spd
2452716,75,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,979,Das Wort hat nun Kollege Ralph Lenkert für die Fraktion Die Linke.,data/txt/17075.txt,chair,
2452717,75,17,0,,,,980,Beifall bei der LINKEN,data/txt/17075.txt,poi,
2452718,75,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,981,,data/txt/17075.txt,chair,
2452719,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,982,"Sehr geehrter Herr Präsident! Geehrte Kolleginnen und Kollegen! Morgen ist Vorlesetag in der Bundesrepublik, und die Redner der Regierungskoalition könnten daran mit ihren Reden unter dem Motto ""Geschichten aus dem Märchenland"" teilnehmen.",data/txt/17075.txt,speech,linke
2452720,75,17,0,Bartholomäus Kalb [CDU/CSU],Bartholomäus Kalb,bartholomaus-kalb,983,Wieso? Sie lesen doch gerade Ihre eigene Rede vor!,data/txt/17075.txt,poi,cducsu
2452721,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,984,"Wer Laufzeiten verlängert, muss für eine sichere Atommülllagerung sorgen, damit diese tödliche Fracht weg ist.

Das Endlagerungskonzept in der Asse ist gescheitert. In Gorleben gibt es undefinierte geologische Strukturen, Erdöl im Salzstock, Erdgas im und unter dem Salz. Wer in diesem explosiven Gemisch Atommüll einlagert, spielt russisches Roulette.",data/txt/17075.txt,speech,linke
2452722,75,17,0,,,,985,Beifall bei der LINKEN sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17075.txt,poi,
2452723,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,986,"Er weiß um die tödliche Gefahr und hofft, dass es ihn nicht trifft. Beenden Sie dieses Hasardspiel, verschwenden Sie nicht weitere Millionen in diesem Salzstock und setzen Sie das Geld - wie von uns gefordert - ein, um eine sichere Aufbewahrungslösung für diesen tödlichen Müll zu finden.",data/txt/17075.txt,speech,linke
2452724,75,17,0,,,,987,Beifall bei der LINKEN,data/txt/17075.txt,poi,
2452725,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,988,"Kein Werbeetat wird aus Gorleben, Asse und Schacht Konrad technisch akzeptable und sichere Endlager machen. Das Werbegeld gehört deshalb aus dem Haushalt gestrichen. Und kein oscarreifer Auftritt des Umweltministers wird darüber hinwegtäuschen -",data/txt/17075.txt,speech,linke
2452726,75,17,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,989,"Das war kein Oscar, sondern eine Goldene Himbeere!",data/txt/17075.txt,poi,gruene
2452727,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,990,"- ich meine den Oscar-Preis aus Hollywood -, dass dieser Haushalt von dem Ziel, Strom aus erneuerbaren Energien zu 100 Prozent im Jahr 2050, wegführt.",data/txt/17075.txt,speech,linke
2452728,75,17,0,,,,991,Beifall bei der LINKEN und dem BÜNDNIS 90/ DIE GRÜNEN,data/txt/17075.txt,poi,
2452729,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,992,"Das größte technische Problem regenerativer Stromerzeugung ist die nicht ständige Verfügbarkeit von Wind und Sonne. Das Entwickeln neuer Stromspeichertechnologien mit hohem Wirkungsgrad ist deshalb unerlässlich. Das Fraunhofer-Institut entwickelte ein Verfahren zur Erzeugung von künstlichem Methan aus Wasser und Kohlendioxid mithilfe von elektrischem Strom. Das ist eine Möglichkeit, um das Speicherproblem zu lösen. Leider entsteht die Testanlage in Österreich und nicht in Deutschland.

Damit solche innovativen Lösungen zukünftig in der Bundesrepublik und nicht in anderen Ländern installiert werden, fordert die Linke zusätzliche 490 Millionen Euro für solche zukunftsweisende Projekte.",data/txt/17075.txt,speech,linke
2452730,75,17,0,,,,993,Beifall bei der LINKEN,data/txt/17075.txt,poi,
2452731,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,994,"Wir beantragen einen Energiesparfonds in Höhe von 2,5 Milliarden Euro jährlich, finanziert aus den Gewinnen der Energiekonzerne. Heute früh habe ich in der ARD gesehen, dass Eon, RWE und EnBW im Jahre 2002 einen Gewinn in Höhe von 5,8 Milliarden Euro erzielten. Im Jahre 2009 waren es bereits 23 Milliarden Euro. Wenn wir ihnen etwas wegnehmen, werden sie - das glaube ich - schon nicht verhungern.

Mit diesem Fonds sollen Förderprogramme zur Energieeinsparung und Energiekostensenkung durchgeführt werden. Die Umsetzung zum Beispiel in öffentlichen Verwaltungen wirkt mehrfach. Lokale Firmen erhalten Aufträge und steigern damit die regionale Wirtschaftskraft, und auch die finanzielle Lage von Ländern und Kommunen verbessert sich, weil die Heizkosten und Energierechnungen für öffentliche Gebäude sinken.

In Ihrem Energiekonzept fordern Sie einen besseren Wärmeschutz. Dieser kostet etwa 500 Euro oder mehr je Quadratmeter. Bei 100 Quadratmetern selbstgenutztem Wohnraum wären das 50 000 Euro an Aufwand. Für Mieter würde dies Kaltmietensteigerungen von mindestens 5 Euro je Quadratmeter bedeuten. In Gera wären dann durchschnittlich 9 Euro und in Jena sogar 12 Euro Kaltmiete je Quadratmeter zu erwarten. Ihre Antwort auf dieses durch Ihr Energiekonzept ausgelöste soziale Horrorszenario lautet: Kürzung des Marktanreizprogramms und des CO2-Gebäudesanierungsprogramms. Das ist inakzeptabel.",data/txt/17075.txt,speech,linke
2452732,75,17,0,,,,995,Beifall bei der LINKEN,data/txt/17075.txt,poi,
2452733,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,996,"Bezahlbares Wohnen ist ein Menschenrecht. Deshalb fordert die Linke beim Wärmeschutz einen vernünftigen Abgleich zwischen Wärmedämmung und Kostenaufwand sowie ein unterstützendes Investitionsprogramm. Die 2,5 Milliarden Euro des Energiesparfonds wären ein Schritt zum sozialökologischen Umbau der Gesellschaft und ein Beitrag zur Stärkung der Kommunen.

Meine Damen und Herren, mit dem Haushalt sichern Sie die Profite der vier Konzerne. Mittelständler, Arbeitnehmerinnen und Arbeitnehmer, Handwerker, Selbstständige, zukünftige Generationen und die Umwelt würden von unseren Vorschlägen profitieren. Ich empfehle Ihnen deshalb, unsere Änderungsanträge anzunehmen.",data/txt/17075.txt,speech,linke
2452734,75,17,0,,,,997,Beifall bei der LINKEN und dem BÜNDNIS 90/ DIE GRÜNEN,data/txt/17075.txt,poi,
2452735,75,17,0,Ralph Lenkert (DIE LINKE),Ralph Lenkert,ralph-lenkert,998,,data/txt/17075.txt,speech,linke
2452736,75,17,0,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,999,Das Wort hat nun Hermann Ott für die Fraktion Bündnis 90/Die Grünen.,data/txt/17075.txt,chair,
2452737,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1000,"Sehr geehrter Herr Präsident! Meine Damen und Herren! Lieber Herr Röttgen, vielen Dank dafür, dass Sie die rot-grünen Erfolge in der Energiepolitik hier so gelobt haben, in denen Sie sich jetzt sonnen können. Schade nur, dass Sie es nicht auch so gut machen können. Ich erinnere mich an die Debatte vor ziemlich genau einem Jahr. In der Kopenhagen-Debatte am 3. Dezember 2009 habe ich hier gesagt: Die wahren Gegner Ihrer Politik sitzen nicht hier auf den harten Oppositionsbänken. Nein, die Gegner Ihrer Politik sitzen dort bei Ihnen auf der Regierungsbank.",data/txt/17075.txt,speech,gruene
2452738,75,17,0,,,,1001,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17075.txt,poi,
2452739,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1002,"Es ist fast schon unheimlich, wie sich diese Vorhersage bestätigt hat.

Von Ihren hochfliegenden Plänen ist nichts, aber auch gar nichts übrig geblieben. Sie haben beim Klima- und Umweltschutz auf ganzer Linie verloren gegen Ihre werten Kollegen Brüderle, Niebel und Schäuble. Das sieht man dann auch und gerade am Haushalt; denn im Haushalt liegt die Wahrheit. In der Verteilung von Ressourcen drücken sich Präferenzen aus. Die Präferenzen sind in Ihrem Fall eindeutig. Bedacht wird die energieintensive Industrie durch Ausnahmen von der Ökosteuer. Bedacht wird die Atommafia durch die vereinbarte völlig unsinnige und gefährliche Laufzeitverlängerung. Gekürzt wird dagegen bei den erneuerbaren Energien. Gekürzt wird beim Marktanreizprogramm. Gekürzt wird bei der Gebäudedämmung. Gestrichen wird schließlich auch noch die Förderung von Fernwärme. Das, meine verehrten Kolleginnen und Kollegen von der Regierungskoalition, haben Sie noch nicht einmal mitbekommen. Das wurde Ihnen von der Bundesregierung und den Haushältern einfach untergeschoben.",data/txt/17075.txt,speech,gruene
2452740,75,17,0,,,,1003,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie der Abg. Dorothee Menzner [DIE LINKE],data/txt/17075.txt,poi,
2452741,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1004,"Es gibt aber auch eine gute Nachricht. Die Bundesregierung lässt sich nicht beirren von den sogenannten Klimaskeptikern oder Klimawandelleugnern. Sie ist überzeugt, dass der Klimawandel menschengemacht ist und vertraut den Berichten des IPCC. Ihre Antwort auf unsere entsprechende Kleine Anfrage ist eindeutig. Das ist erfreulich; denn in den letzten Monaten gab es dazu auch andere Stimmen aus der Regierungskoalition. Wenn Sie aber der Analyse des IPCC folgen, dann stellt sich die Frage, warum sich dies in Ihrer Politik nicht wiederfindet. Schließlich sind die vom IPCC beschriebenen Auswirkungen des Klimawandels gravierend, und er verlangt von der Politik entschiedenes Handeln.

Doch was Sie national nicht leisten, setzen Sie konsequent auf internationaler Ebene fort. Wo sind die von Frau Merkel in Kopenhagen zugesagten Klimaschutzmittel für Entwicklungsländer? Meine Vorredner haben schon vom fast magischen Verschwinden der Millionen in den Haushaltsentwürfen berichtet. Die Finanzzusagen dieser Bundesregierung sind wie schillernde Seifenblasen: schön anzusehen, aber schnell wieder weg. Die Kanzlerin hat damals in Kopenhagen natürlich auch vergessen, hinzuzufügen, dass sie die Klimamittel mit der sogenannten ODA-Quote verrechnen will, also mit den Mitteln für die Entwicklungszusammenarbeit. Meinen Sie denn, dass die Diplomaten aus den Entwicklungsländern das nicht merken? So funktioniert das doch nicht. Glauben Sie im Ernst, dass Ihre Klimapolitik international noch als glaubwürdig wahrgenommen wird? Nein, es tut mir leid, aber dieser Haushalt ist nicht wirklich ein Klimaschutzhaushalt. Dieser Haushalt ist ein Klimaschmutzhaushalt.",data/txt/17075.txt,speech,gruene
2452742,75,17,0,,,,1005,Beifall beim BÜNDNIS 90/DIE GRÜNEN und bei der LINKEN,data/txt/17075.txt,poi,
2452743,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1006,"Wenn es wenigstens ein Gebiet gäbe, wo diese Bundesregierung etwas leistete! Hier wäre doch im Internationalen Jahr der Biodiversität eine große Chance gewesen, zumal unter deutscher Präsidentschaft der Biodiversitätskonvention. Aber Sie, Herr Röttgen, waren noch nicht einmal da, als dort Beschlüsse gefasst wurden, weil Sie hier die Atomgesetze durchpeitschen mussten. Sie haben in Ihrer Rede die biologische Vielfalt noch nicht einmal erwähnt.",data/txt/17075.txt,speech,gruene
2452744,75,17,0,,,,1007,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17075.txt,poi,
2452745,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1008,"Dass Sie jetzt ein Bundesprogramm für die biologische Vielfalt auflegen wollen, ist drei Jahre nach der Verabschiedung der Strategie mehr als überfällig. ""Ambitioniert"" wäre dafür das falsche Wort. Wir schlagen eine deutliche Aufstockung auf 22,5 Millionen Euro und zusätzlich 2,5 Millionen Euro vor, um die Einrichtung eines nationalen Monitoringzentrums vorzubereiten.",data/txt/17075.txt,speech,gruene
2452746,75,17,0,,,,1009,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17075.txt,poi,
2452747,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1010,Klimaschutz und Schutz der biologischen Vielfalt sind elementar für das Überleben unserer Spezies auf diesem Planeten. Sie sind elementar für den Schutz alles Lebendigen.,data/txt/17075.txt,speech,gruene
2452748,75,17,0,Dorothea Steiner [BÜNDNIS 90/DIE GRÜNEN],Dorothea Steiner,dorothea-steiner,1011,Du hast keine Chance! Herr Röttgen hört nicht zu!,data/txt/17075.txt,poi,gruene
2452749,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1012,"Die Kanzlerin hat auf ihrem letzten Parteitag eine verstärkte Hinwendung der CDU/CSU zum Christentum angemahnt. Dann fangen Sie mal damit an und halten Sie das, was Sie versprechen! Reden Sie nicht immer nur vom Klimaschutz, sondern stellen Sie die Mittel dafür bereit!",data/txt/17075.txt,speech,gruene
2452750,75,17,0,,,,1013,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17075.txt,poi,
2452751,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1014,"Reden Sie nicht immer nur von der Bewahrung der Schöpfung, sondern handeln Sie auch so! Denn wie heißt es bei Johannes und Matthäus: ""An ihren Taten sollt ihr sie erkennen.""

Ich danke Ihnen.",data/txt/17075.txt,speech,gruene
2452752,75,17,0,,,,1015,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der LINKEN,data/txt/17075.txt,poi,
2452753,75,17,0,Dr. Hermann Ott (BÜNDNIS 90/DIE GRÜNEN),Dr. Hermann Ott,hermann-ott,1016,,data/txt/17075.txt,speech,gruene
2452754,75,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,1017,Das Wort hat nun Ulrich Petzold für die CDU/CSU-Fraktion.,data/txt/17075.txt,chair,
2452755,75,17,0,,,,1018,Beifall bei der CDU/CSU,data/txt/17075.txt,poi,
2452756,75,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,1019,,data/txt/17075.txt,chair,
2452757,75,17,0,Ulrich Petzold (CDU/CSU),Ulrich Petzold,ulrich-petzold,1020,"Herr Präsident! Meine sehr geehrten Damen und Herren! Liebe Kolleginnen und Kollegen! Der Haushalt 2011 ist ohne Zweifel ein Konsolidierungshaushalt. Aufgrund der größten Wirtschaftskrise seit 1929 sind die Staatseinnahmen in einer Art und Weise zusammengebrochen, wie es bisher in der Bundesrepublik noch nie erlebt wurde. So sind die voraussehbaren Einnahmen für das Jahr 2010 vergleichbar mit den Einnahmen von 2006. Das wird vor dem Hintergrund leichter Verbesserungen bei den Einnahmen häufig vergessen. Der Haushalt von 2006 war ein Übergangshaushalt. Er war noch von den Vorgaben von Rot-Grün bestimmt. Es lohnt sich also durchaus, insbesondere für die Damen und Herren der Opposition, die heute scharfe Kritik an dem Umwelthaushalt üben, einmal hinzusehen, wie bei gleichen Einnahmen die Ausgaben gewichtet wurden.

Im Jahr 2006 hatten wir bei Steuereinnahmen in Höhe von 233,1 Milliarden Euro einen Umwelthaushalt in Höhe von 774 Millionen Euro. Im Jahr 2010 sind bei geplanten Steuereinnahmen in Höhe von 239 Milliarden Euro 1,59 Milliarden Euro für den Umwelthaushalt vorgesehen.",data/txt/17075.txt,speech,cducsu
2452758,75,17,0,,,,1021,Beifall bei Abgeordneten der CDU/CSU,data/txt/17075.txt,poi,
