id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2349875,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,163,"Noch besser passt das Wort Versickern im Zusammenhang mit den Bundeswasserstraßen. Da kann man wirklich sagen: Das Geld versickert.

Wie gesagt, es passt zur Ideologie der FDP, die nie verstanden hat, welche Bedeutung die Schiene für den Klimaschutz, die Mobilität und viele andere Bereiche hat.",data/txt/17017.txt,speech,gruene
2349876,17,17,0,Dr. Claudia Winterstein [FDP],Dr. Claudia Winterstein,claudia-winterstein,164,Erklären Sie es!,data/txt/17017.txt,poi,fdp
2349877,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,165,"Ich kann das auch verstehen. Wenn man die Perspektive von Hoteliers, Wohlhabenden oder Besserverdienenden einnimmt und aus einem Porsche Cayenne nach außen blickt, dann braucht man wahrscheinlich die Schiene nicht.",data/txt/17017.txt,speech,gruene
2349878,17,17,0,,,,166,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD und der LINKEN,data/txt/17017.txt,poi,
2349879,17,17,0,Ute Kumpf [SPD],Ute Kumpf,ute-kumpf,167,Nichts gegen Porsche Cayenne!,data/txt/17017.txt,poi,spd
2349880,17,17,0,Dr. Claudia Winterstein [FDP],Dr. Claudia Winterstein,claudia-winterstein,168,Das ist ja so platt!,data/txt/17017.txt,poi,fdp
2349881,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,169,"- Regen Sie sich nur auf! Dann weiß man, dass man ins Schwarze getroffen hat.",data/txt/17017.txt,speech,gruene
2349882,17,17,0,Dr. Claudia Winterstein [FDP],Dr. Claudia Winterstein,claudia-winterstein,170,Ich rege mich gar nicht auf! Ich amüsiere mich nur!,data/txt/17017.txt,poi,fdp
2349883,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,171,"In diesem Land haben nur 50 Prozent aller Menschen täglich Zugang zum Auto. Man könnte jetzt einwenden, dass auch kleine Kinder dazuzählen.",data/txt/17017.txt,speech,gruene
2349884,17,17,0,Volker Kauder [CDU/CSU],Volker Kauder,volker-kauder,172,Dummes Geschwätz da vorne!,data/txt/17017.txt,poi,cducsu
2349885,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,173,"Aber auch wenn man sich auf diejenigen beschränkt, die bewusst mobil sein wollen, dann ist ihr Anteil immer noch erheblich. Nur 50 Prozent aller Menschen haben täglich Zugang zum Auto. Alle anderen sind auf andere Verkehrsmittel angewiesen.",data/txt/17017.txt,speech,gruene
2349886,17,17,0,Dr. Claudia Winterstein [FDP],Dr. Claudia Winterstein,claudia-winterstein,174,"Deswegen geben wir dafür auch 4,5 Milliarden Euro aus!",data/txt/17017.txt,poi,fdp
2349887,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,175,"Das heißt, Sie erreichen Mobilität für alle nur dann, wenn Sie alle Verkehrsmittel vernünftig ausbauen.",data/txt/17017.txt,speech,gruene
2349888,17,17,0,,,,176,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD und der LINKEN,data/txt/17017.txt,poi,
2349889,17,17,0,Dr. Claudia Winterstein [FDP],Dr. Claudia Winterstein,claudia-winterstein,177,Dafür bekommen sie ja auch ihr Geld!,data/txt/17017.txt,poi,fdp
2349890,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,178,"Damit kommen wir zum Kernproblem dieses Ministers und seines Ministeriums. Das Wort Ankündigungsminister ist schon gefallen. Es wird amüsant, zu beobachten, was in den nächsten Wochen kommen wird. Zuerst wurde die Pkw-Maut durch ein Interview hochgepoppt, das der Minister angeblich aus Versehen gegeben hat. Als nächstes wurde plötzlich ein riesiges Wachstumsprogramm für die Schiene hochgepoppt. Dazu sagen der eigene Koalitionspartner und der Finanzminister, dass gar kein Geld dafür vorhanden ist. Dann wird bekannt, dass die DB AG schon weiß, dass wichtige Projekte nicht vor 2025 zu Ende gebracht werden, weil kein Geld dafür da ist.

Dann kam - das ist schon wieder lustig und terminlich pikant - am Tag der Deutschen Einheit ein Aufbauprogramm West ins Gespräch, von dem kein Mensch weiß, wie es konkret aussehen soll. Man hat das Gefühl, diese Ministeriumsleitung agiert völlig losgelöst von ihren eigenen Fachleuten. Entsprechend konzeptlos handelt sie.",data/txt/17017.txt,speech,gruene
2349891,17,17,0,,,,179,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD,data/txt/17017.txt,poi,
2349892,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,180,"Diese Konzeptlosigkeit ist für einen Oppositionsabgeordneten amüsant. Dieses Ministerium ist aber - das war einer der wenigen Punkte, in denen der Minister recht hat - von zentraler Bedeutung sowohl für die Wirtschaft unseres Landes als auch für den Klimaschutz. Es ist auch zentral wichtig für die Teilhabe der Menschen. Um an der modernen Gesellschaft teilhaben zu können, muss man mobil sein. Nicht jeder hat aber ein Auto.

Wenn man das berücksichtigt, dann ist die Konzeptlosigkeit bitter. Sorgen Sie für eine vernünftige Prioritätensetzung im Straßenbereich, damit nicht irgendwelche unsinnigen Umgehungsstraßen finanziert werden!",data/txt/17017.txt,speech,gruene
2349893,17,17,0,,,,181,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17017.txt,poi,
2349894,17,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,182,Das machen wir doch!,data/txt/17017.txt,poi,fdp
2349895,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,183,"Hören Sie auf, Milliarden in Schienenprojekte zu stecken, zu denen Ihnen die Bahn, zumindest unter vier Augen, sagt, dass sie Unsinn sind, Stichwort Stuttgart 21!",data/txt/17017.txt,speech,gruene
2349896,17,17,0,,,,184,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17017.txt,poi,
2349897,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,185,"Setzen Sie auf vernünftige Mobilitätskonzepte, die Mobilität für alle garantieren! Das wäre ökologisch und sozial gerecht. Dann würden wir Sie unterstützen.

Danke.",data/txt/17017.txt,speech,gruene
2349898,17,17,0,,,,186,Beifall beim BÜNDNIS 90/DIE GRÜNEN sowie bei Abgeordneten der SPD,data/txt/17017.txt,poi,
2349899,17,17,0,Dr. Anton Hofreiter (BÜNDNIS 90/DIE GRÜNEN),Dr. Anton Hofreiter,anton-hofreiter,187,,data/txt/17017.txt,speech,gruene
2349900,17,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,188,Das Wort hat nun Arnold Vaatz für die Fraktion der CDU/CSU.,data/txt/17017.txt,chair,
2349901,17,17,0,,,,189,Beifall bei der CDU/CSU und der FDP,data/txt/17017.txt,poi,
2349902,17,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,190,,data/txt/17017.txt,chair,
2349903,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,191,"Herr Präsident! Meine sehr verehrten Damen und Herren! Der Verkehrsetat ist in diesem Jahr relativ komfortabel ausgestattet. Mit 11,8 Milliarden Euro - das gilt teilweise auch noch für 2011 - sind beachtliche Investitionen möglich. Aber in den folgenden Jahren wird es eine echte Herausforderung geben. Diese müssen wir meistern.",data/txt/17017.txt,speech,cducsu
2349904,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,192,Wo steht die mittelfristige Finanzplanung?,data/txt/17017.txt,poi,spd
2349905,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,193,"Wir wollen und werden die Vorgaben der Schuldenbremse des Grundgesetzes und des Europäischen Stabilitäts- und Wachstumspakts einhalten, und zwar aus tiefer Überzeugung. Wir erwarten dabei aber auch die Unterstützung derjenigen, die in den letzten Jahren mit uns gemeinsam diese Politik eingeleitet haben.",data/txt/17017.txt,speech,cducsu
2349906,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,194,Warum schreiben Sie dann nichts in die mittelfristige Finanzplanung?,data/txt/17017.txt,poi,spd
2349907,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,195,"Dazu zählt auch die mittelfristige Finanzplanung. Sie ist ursprünglich ein Werk der Großen Koalition und wird im Wesentlichen fortgeschrieben. Ich erwarte, dass Sie zu Ihren Worten, die Sie Anfang bzw. Mitte letzten Jahres gesagt haben, heute noch stehen und sich daran erinnern, was Sie gemeinsam mit uns in der Großen Koalition vertreten haben. Nur auf dieser Ebene kann man eine seriöse und glaubwürdige Politik machen!

Die Leistungsfähigkeit der Infrastruktur ist zwar nicht die einzige, aber eine der Kernvoraussetzungen für die Fortschreibung unseres Status als Gesellschaft. An dieser Tatsache wird sich auch in den kommenden Jahren nichts ändern. Deshalb müssen wir in finanziell schwierigen Zeiten die notwendige Planungs- und Finanzierungssicherheit für eine leistungsfähige Infrastruktur schaffen. Nun glaube ich allerdings nicht, dass ein Sparzwang in jedem Fall etwas Schlechtes ist. Er bietet auch Chancen, weil er uns von eingefahrenen Gleisen herunterstößt und zwingt, neue Wege zu finden. Dazu haben Verkehrspolitiker schon lange bestimmte Vorstellungen. Es ist jetzt notwendig, die sinnvollen Vorstellungen zu erkennen und tatsächlich umzusetzen.

Ein Beispiel sind vom Staatshaushalt unabhängigere Finanzierungskreisläufe. Frau Winterstein, Sie haben beispielsweise gesagt: Straße finanziert Straße. - Wir haben dazu Instrumentarien, die eigentlich nur weiterentwickelt werden müssen. So können Verkehrsprojekte durch die Weiterentwicklung der VIFG",data/txt/17017.txt,speech,cducsu
2349908,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,196,Was ist denn VIFG? Können Sie das übersetzen?,data/txt/17017.txt,poi,spd
2349909,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,197,"- die kennen Sie doch - und die Nutzung ihrer Kreditfähigkeit reibungsloser durchfinanziert werden. Dann können zum Beispiel die Schwankungen bei den Mauteinnahmen besser ausgeglichen werden und müssen Verkehrsprojekte nicht mehr gestoppt werden, wenn es haushaltsvollzugsbedingte Engpässe gibt.

Auch klare Kriterien für die Priorisierung von Investitionsprojekten sind notwendig, weil uns das zu einer verkehrsträgerübergreifenden Betrachtungsweise führt. Herr Hofreiter, ich verstehe Ihre Kritik in diesem Zusammenhang überhaupt nicht. Es ist gerade ein Kennzeichen unserer Politik, dass wir die Verkehrsträger nicht gegeneinander ausspielen wollen.",data/txt/17017.txt,speech,cducsu
2349910,17,17,0,Dr. Anton Hofreiter [BÜNDNIS 90/DIE GRÜNEN],Dr. Anton Hofreiter,anton-hofreiter,198,Doch!,data/txt/17017.txt,poi,gruene
2349911,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,199,"Wir wollen vielmehr zu einer integrierten Betrachtungsweise kommen, die es uns ermöglicht, eine ganzheitliche Durchdringung unserer Verkehrsinvestitionen vorzunehmen und auf diese Weise eine klare Bedarfsorientierung, die alle Verkehrsträger einbezieht, zustande zu bringen. Zum Bedarf gehören neben dem Neubau die Investitionen in den Infrastrukturbestand. Notwendige Erhaltungsinvestitionen, die aus Geldmangel unterbleiben, erzeugen natürlich Substanzverlust. Der Verzicht auf eine Erhaltungsinvestition kann daher wesentlich teurer kommen als die Investition selber.

Obwohl Sparzwänge nicht immer schlecht sind, muss man in den Haushaltsdebatten der nächsten Jahre auch danach fragen, ob es wirklich immer richtig ist, dass Haushaltskonsolidierung mehr oder weniger regelmäßig bedeutet, dass das Verhältnis konsumtiver Ausgabetitel zu investiven Ausgabetiteln zulasten der investiven verschoben wird. Auch bei konsumtiven Titeln muss in Zukunft die Bedarfsfrage erlaubt sein.",data/txt/17017.txt,speech,cducsu
2349912,17,17,0,,,,200,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,data/txt/17017.txt,poi,
2349913,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,201,Was heißt das? Wollen Sie jetzt die Renten kürzen?,data/txt/17017.txt,poi,spd
2349914,17,17,0,Gustav Herzog [SPD],Gustav Herzog,gustav-herzog,202,Bitte werden Sie konkret!,data/txt/17017.txt,poi,spd
2349915,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,203,"Die Orientierung am Bedarf ist es schließlich auch, die diese Debatte - Herr Claus hat es erwähnt - zum Thema Aufbau Ost versus Nachholbedarf West versachlicht und schließlich erübrigt. Herr Claus, Sie haben beklagt, dass wir dieses Mal über das Thema Aufbau Ost nicht schwerpunktmäßig im Zusammenhang mit dem Haushalt des Verkehrsministeriums reden. Dieses Thema ist jetzt beim Innenministerium angesiedelt. Das hängt damit zusammen, dass die strukturellen Unterschiede in West und Ost von Jahr zu Jahr immer weniger ausschließlich infrastrukturbedingt sind,",data/txt/17017.txt,speech,cducsu
2349916,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,204,Sondern?,data/txt/17017.txt,poi,spd
2349917,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,205,"sondern mittlerweile ist dieses Thema weitaus komplexer geworden.

Wir müssen nicht nur über die strukturellen Differenzen im Verkehrsbereich reden. Aber gerade im Verkehrsbereich ist es so: Wenn beispielsweise das Kriterium der Raumwirksamkeit und damit die Erschließungswirkung für ländliche Räume mit einem hohen Stellenwert in die Bedarfsklärung eingeht, dann ist das in Ost und West bedeutsam. Ländliche Räume zu entwickeln - das wissen wir alle -, ist sehr schwierig. Beispielsweise bei der Standortwahl für ein eigenes Haus spielt die schnelle Erreichbarkeit des nächsten urbanen Zentrums mit Arbeits-, Freizeit- und Funktionsangeboten oft eine zentrale Rolle. Gebiete, die schlecht an diese Zentren angebunden sind, werden ausgedünnt. Das führt anderswo zu den sogenannten Speckgürteln um die urbanen Zentren. Wer dem entgegenwirken will, muss schnell handeln und zur praktischen Umsetzung beitragen. Deshalb ist es so wichtig, dass Peter Ramsauer seine Initiative für den ländlichen Raum so schnell angekündigt hat.",data/txt/17017.txt,speech,cducsu
2349918,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,206,Angekündigt!,data/txt/17017.txt,poi,spd
2349919,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,207,"Von dieser Ankündigung geht das Signal aus, dass wir etwas tun werden.

Die größte Erfolgsgeschichte der jüngeren deutschen Verkehrsinfrastrukturpolitik schrieben die Anfang der 90er-Jahre unter der Federführung von Günther Krause konzipierten Verkehrsprojekte „Deutsche Einheit“. Aber eine Verkehrspolitik, die lebt und auf die Zeichen der Zeit reagiert, muss auch heute zu Entwürfen dieser Dimension in der Lage sein, wenn sie nötig sind. Sie sind nötig, denn die europäische Einigung ermöglicht uns eine alpenquerungsfreie Meer-zu-Meer-Verbindung von Nord- und Ostsee zur Adria. Diese wird es sicherlich auch ohne Zutun Deutschlands bzw. des Deutschen Bundestages geben. Die Frage ist aber, ob sie dann durch unser Land führt.

Ich halte es daher für unabdingbar, genau dafür zu streiten. Unsere Seehäfen müssen mit den Seehäfen Südosteuropas durch eine hochleistungsfähige Schienenstrecke verbunden werden. Das verändert nicht nur die europäischen Handelsströme grundlegend. Auch die Bundeshauptstadt und Ostdeutschland werden durch eine solche neue Lebensader strukturell so ertüchtigt, wie es mit staatlichen Förderinstrumenten nie erreicht werden kann.",data/txt/17017.txt,speech,cducsu
2349920,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,208,Sie wollen Seehäfen per Schiene verbinden?,data/txt/17017.txt,poi,spd
2349921,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,209,"Der bisherige Verkehrsminister hat die Dimension dieser Frage erst erkannt, als es zu spät war. Damit wird es jetzt für die Einbeziehung dieses Projektes in die TEN-Revision eng.

Auch an anderer Stelle muss Peter Ramsauer eine ziemlich ärgerliche Hinterlassenschaft schultern. Der Chef der Deutschen Bahn - ich komme gleich zum Schluss - hat vor kurzem im Verkehrsforum auf die erhebliche Diskrepanz zwischen den Wettbewerbsbedingungen von auswärtigen Anbietern im deutschen Schienennetz und denen der einheimischen Deutschen Bahn beispielsweise im französischen Schienennetz hingewiesen. Da muss Wettbewerbsgleichheit hergestellt werden.",data/txt/17017.txt,speech,cducsu
2349922,17,17,0,,,,210,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,data/txt/17017.txt,poi,
2349923,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,211,Die Mehrwertsteuer für Schlafwagen senken!,data/txt/17017.txt,poi,spd
2349924,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,212,"Das haben Sie nicht nur in der letzten Legislaturperiode versäumt, sondern das haben Generationen von sozialdemokratischen Verkehrsministern versäumt. Ich habe großes Vertrauen in Peter Ramsauer, dass er das Format hat, unseren französischen Freunden zu zeigen, dass hier Gleichberechtigung zu herrschen hat und dass man mit uns so nicht umgehen kann. Im Übrigen bin ich der festen Überzeugung: Es wird uns gelingen, an den großen Entbürokratisierungsansatz, den Günther Krause Anfang der 90er-Jahre verfolgt hat, wieder anzuknüpfen.",data/txt/17017.txt,speech,cducsu
2349925,17,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,213,"Herr Kollege, Sie müssen zum Schluss kommen.",data/txt/17017.txt,chair,
2349926,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,214,"Ein Satz noch. - Uns wird es gelingen, Verfahrensbeschleunigungen festzulegen, mit denen unsere geplanten Verkehrsprojekte schneller realisiert werden können.

Vielen Dank.",data/txt/17017.txt,speech,cducsu
2349927,17,17,0,,,,215,Beifall bei der CDU/CSU und der FDP,data/txt/17017.txt,poi,
2349928,17,17,0,Arnold Vaatz (CDU/CSU),Arnold Vaatz,arnold-vaatz,216,,data/txt/17017.txt,speech,cducsu
2349929,17,17,0,Vizepräsident Dr. h. c. Wolfgang Thierse,Dr. h. c. Wolfgang Thierse,wolfgang-thierse,217,Das Wort hat nun Johannes Kahrs für die SPD-Fraktion.,data/txt/17017.txt,chair,
2349930,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,218,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr geehrter Herr Minister Ramsauer, ich habe Ihre Rede mit großer Freude gehört. Sie haben dargestellt, dass Sie einen Etat übernommen haben, der gut aufgestellt ist. Sie haben hier mit Zahlen erläutert, wie viel Geld für Investitionen zur Verfügung steht. Sie hätten sich an dieser Stelle fairerweise bei Wolfgang Tiefensee und Peer Steinbrück bedanken können.",data/txt/17017.txt,speech,spd
2349931,17,17,0,,,,219,Beifall bei der SPD,data/txt/17017.txt,poi,
2349932,17,17,0,,,,220,Zuruf des Abg. Dirk Fischer [Hamburg] [CDU/CSU],data/txt/17017.txt,poi,
2349933,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,221,"Ihr Etat ist im Rahmen der Großen Koalition aufgestellt worden. Kollege Fischer, ich gebe zu: Ihr Beitrag in der ganzen Geschichte war nicht unwesentlich. Aber so ist das bei Hamburgern: Sie werden immer gebraucht.

Im Ergebnis ist es so - wir alle wissen es -: Dieser Etat ist hervorragend aufgestellt; in den nächsten Jahren wird es allerdings schlechter. Wir wissen auch, warum es schlechter wird: Diese Koalition und die drei Parteien, die sie tragen, verfolgen unterschiedliche Ziele. Wer die Kollegin Winterstein gehört hat, der weiß, dass sie möchte, dass möglichst viel auf der Straße transportiert wird. Minister Raumsauer hat gesagt, für ihn sei die Schiene der Schwerpunkt. Wie das bei weniger Geld zusammengehen soll, werden wir alle erleben. Die Kollegin Winterstein hat gefordert, sämtliche Mauteinnahmen in den Bereich Straße zu investieren. All das kann man diskutieren. Die Frage ist nur, Frau Kollegin Winterstein: Was passiert, wenn Ihr Minister an seinem Schwerpunkt festhält? Wenn er das tut, wird für den Bereich Straße deutlich weniger Geld da sein. Sie sollten sich in der Koalition einmal darüber unterhalten, was Sie eigentlich wollen. Ich glaube, das wäre zielführend. Kurz gesagt: Tiefensee gut, Steinbrück gut, und ob Ramsauer gut, werden wir sehen.",data/txt/17017.txt,speech,spd
2349934,17,17,0,,,,222,Beifall bei der SPD,data/txt/17017.txt,poi,
2349935,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,223,"Wie geht es mit dem Haushalt weiter? Die Konjunkturpakete, die wir in der Großen Koalition geschnürt haben, fallen weg. Das von Ihnen verabschiedete Wachstumsbeschleunigungsgesetz hat überhaupt keine positiven Auswirkungen, schon gar nicht auf den Verkehrshaushalt, eher im Gegenteil. Herr Schäuble hat angekündigt, überall zu sparen. Herr Vaatz hat eben erklärt, dass beim Verkehrsetat Bahn nicht gespart werden dürfe; das einzusparende Geld müsse woandersher kommen. Wir alle sind auf das Ergebnis gespannt.

Was die Mauteinnahmen angeht, wissen wir schon jetzt: Sie sinken. Dazu kommt eine Haushaltssperre in diesem Bereich. Das heißt, wir haben weniger Geld. Der Minister will nicht nur brav das abarbeiten, was die Große Koalition, was Peer Steinbrück und Wolfgang Tiefensee ihm hinterlassen haben, sondern er will auch viele neue Versprechungen erfüllen. Die Frage ist nur, Herr Minister: Woher wollen Sie das Geld nehmen? Heute sind hier schon einige Vorschläge gemacht worden. Es ist angeregt worden, ÖPP, also Public-Private Partnership, zu fördern. Man schaut also, wie man eine Fremdfinanzierung zustande bringt.

Ich kann Ihnen sagen: Das sind nichts anderes als Schattenhaushalte. Ich glaube, das ist genau das, was wir heute überhaupt nicht mehr sehen können und wollen: Gewinne werden privatisiert, die Verluste werden sozialisiert. Davon haben die Menschen die Schnauze gründlich voll. Das ist kein Ausweg, um Ihre Versprechungen wahrzumachen. Dadurch würden zukünftige Generationen belastet. Das wird nicht funktionieren. Das machen wir nicht mit.",data/txt/17017.txt,speech,spd
2349936,17,17,0,,,,224,Beifall bei der SPD sowie bei Abgeordneten der LINKEN,data/txt/17017.txt,poi,
2349937,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,225,"Herr Minister, Sie haben am Anfang dieser Legislatur davon gesprochen, dass Sie neben der LKW-Maut die Einführung einer PKW-Maut erwägen. Ich möchte anmerken: CDU, CSU und FDP waren immer gegen die Lkw-Maut. Sie haben stets gesagt: Wenn wir könnten, würden wir diese Maut abschaffen. Sie haben uns durch Wahlkämpfe gejagt; Sie haben uns rechts und links geschlagen. Ich habe mit großem Vergnügen diesen Koalitionsvertrag gelesen: Von Abschaffung der Lkw-Maut steht darin nichts. Die FDP hält also nichts von dem, was sie ihrer Klientel immer versprochen hat. Ausnahmsweise hat die FDP etwas versprochen und nicht gehalten. Das heißt: Die Lkw-Maut bleibt.",data/txt/17017.txt,speech,spd
2349938,17,17,0,,,,226,Beifall bei Abgeordneten der SPD und des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17017.txt,poi,
2349939,17,17,0,Florian Pronold [SPD],Florian Pronold,florian-pronold,227,Die warten noch auf die Spende!,data/txt/17017.txt,poi,spd
2349940,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,228,"Jetzt kann man sich einmal darüber unterhalten, wo; aber so ist das im wahren Leben.

Der Minister hat am Anfang dieser Legislaturperiode die Pkw-Maut angesprochen. Es gab dann viel Hin und Her. Herr Minister Ramsauer, ich würde von Ihnen gern einmal die klare Ansage hören, dass die Pkw-Maut in dieser Legislaturperiode nicht kommt.",data/txt/17017.txt,speech,spd
2349941,17,17,0,,,,229,Beifall bei der SPD,data/txt/17017.txt,poi,
2349942,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,230,"Sie reden über den ländlichen Raum, Sie reden davon, dass man die Bürger nicht mehr belasten darf. Machen Sie doch einmal eine klare Ansage zur Pkw-Maut! Wir wollen nicht immer dieses Geschwurbel und dieses große Gerede, bei dem nachher nichts herumkommt, sondern eine klare Ansage, etwas Verbindliches, am besten in einem Interview, das nicht widerrufen wird. Vielleicht machen Sie sogar, wenn Sie tapfer sind, vor dem deutschen Volk in diesem Hohen Hause eine klare Ansage, die man dann auch im Protokoll nachlesen kann. Dann haben wir alle viel Spaß - vorausgesetzt es bleibt dabei - und glauben Ihnen auch.",data/txt/17017.txt,speech,spd
2349943,17,17,0,,,,231,Beifall bei der SPD sowie des Abg. Dr. Anton Hofreiter [BÜNDNIS 90/DIE GRÜNEN],data/txt/17017.txt,poi,
2349944,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,232,"Der eine oder andere Kollege hat die - ich muss es ablesen; ich habe das wirklich noch nicht gelernt - Verkehrsinfrastrukturfinanzierungsgesellschaft, die VIFG, erwähnt.",data/txt/17017.txt,speech,spd
2349945,17,17,0,,,,233,Heiterkeit bei der SPD,data/txt/17017.txt,poi,
2349946,17,17,0,Dr. Andreas Schockenhoff [CDU/CSU],Dr. Andreas Schockenhoff,andreas-schockenhoff,234,Wie heißt das?,data/txt/17017.txt,poi,cducsu
2349947,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,235,Als Haushälter wird mir bei dieser Geschichte einfach schlecht.,data/txt/17017.txt,speech,spd
2349948,17,17,0,,,,236,Beifall des Abg. Dr. Anton Hofreiter [BÜNDNIS 90/DIE GRÜNEN],data/txt/17017.txt,poi,
2349949,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,237,"Es kann doch wohl nicht wahr sein, dass wir hier einen weiteren Schattenhaushalt aufmachen wollen, mit dem irgendwelche Träume befriedigt, irgendwelche Pläne umgesetzt werden sollen, für die aber die zukünftigen Generationen zahlen müssen. Das ist doch absurd!",data/txt/17017.txt,speech,spd
2349950,17,17,0,,,,238,Beifall bei der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17017.txt,poi,
2349951,17,17,0,Patrick Döring [FDP],Patrick Döring,patrick-doring,239,Das ist kein Schattenhaushalt!,data/txt/17017.txt,poi,fdp
2349952,17,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,240,"Diese Geschichte kann nicht kommen, wird mit uns nicht kommen und ist in der Sache falsch.

Ich bin ein Anhänger der Kameralistik. Ich habe das am Anfang für eine ganz langweilige, schnarchnasige Veranstaltung gehalten, bei der am Ende alles behindert wird. Viele Banker, Finanzberater und andere haben uns gesagt, dass es doch kreative Möglichkeiten gibt, Geld herbeizuzaubern, um so Dinge zu finanzieren, die wir alle wollen. Solche kreativen Möglichkeiten wünscht man sich auch im privaten Haushalt. Da geht man zu einem großen Konzern, kauft und zahlt erst 48 Monate später, das Ganze am besten zinsfrei. Das ist aber nur ein Verschieben des Elends. Das kann es nicht geben, das soll es nicht geben, und das wird es mit uns nicht geben.

Deswegen gilt: Kameralistik ist vielleicht langweilig, aber ehrlich und transparent, und das schätzen wir Haushälter.",data/txt/17017.txt,speech,spd
